"Plot Title: 10551954"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10551954, SEN S/N: 10551954)","Intensity, lum/ft² (LGR S/N: 10551954, SEN S/N: 10551954)"
116,01/27/20 10:10:00 AM,27.862,256.0
117,01/27/20 10:20:00 AM,27.862,256.0
118,01/27/20 10:30:00 AM,27.862,248.0
119,01/27/20 10:40:00 AM,27.961,224.0
120,01/27/20 10:50:00 AM,27.961,232.0
121,01/27/20 11:00:00 AM,27.961,240.0
122,01/27/20 11:10:00 AM,28.060,240.0
123,01/27/20 11:20:00 AM,28.159,248.0
124,01/27/20 11:30:00 AM,28.258,216.0
125,01/27/20 11:40:00 AM,28.159,224.0
126,01/27/20 11:50:00 AM,28.258,192.0
127,01/27/20 12:00:00 PM,28.159,136.0
128,01/27/20 12:10:00 PM,28.357,208.0
129,01/27/20 12:20:00 PM,28.357,200.0
130,01/27/20 12:30:00 PM,28.258,176.0
131,01/27/20 12:40:00 PM,28.258,136.0
132,01/27/20 12:50:00 PM,28.357,176.0
133,01/27/20 01:00:00 PM,28.456,192.0
134,01/27/20 01:10:00 PM,28.555,224.0
135,01/27/20 01:20:00 PM,28.555,168.0
136,01/27/20 01:30:00 PM,28.555,152.0
137,01/27/20 01:40:00 PM,28.456,42.0
138,01/27/20 01:50:00 PM,28.456,304.0
139,01/27/20 02:00:00 PM,28.555,320.0
140,01/27/20 02:10:00 PM,28.555,304.0
141,01/27/20 02:20:00 PM,28.555,256.0
142,01/27/20 02:30:00 PM,28.555,232.0
143,01/27/20 02:40:00 PM,28.655,224.0
144,01/27/20 02:50:00 PM,28.655,224.0
145,01/27/20 03:00:00 PM,28.754,272.0
146,01/27/20 03:10:00 PM,28.754,320.0
147,01/27/20 03:20:00 PM,28.754,368.0
148,01/27/20 03:30:00 PM,28.655,336.0
149,01/27/20 03:40:00 PM,28.555,288.0
150,01/27/20 03:50:00 PM,28.456,168.0
151,01/27/20 04:00:00 PM,28.456,136.0
152,01/27/20 04:10:00 PM,28.456,103.0
153,01/27/20 04:20:00 PM,28.456,114.0
154,01/27/20 04:30:00 PM,28.456,124.0
155,01/27/20 04:40:00 PM,28.555,136.0
156,01/27/20 04:50:00 PM,28.555,120.0
157,01/27/20 05:00:00 PM,28.555,128.0
158,01/27/20 05:10:00 PM,28.456,104.0
159,01/27/20 05:20:00 PM,28.456,85.0
160,01/27/20 05:30:00 PM,28.357,76.0
161,01/27/20 05:40:00 PM,28.258,61.0
162,01/27/20 05:50:00 PM,28.159,45.0
163,01/27/20 06:00:00 PM,28.060,24.0
164,01/27/20 06:10:00 PM,27.961,17.0
165,01/27/20 06:20:00 PM,27.862,11.0
166,01/27/20 06:30:00 PM,27.764,5.0
167,01/27/20 06:40:00 PM,27.665,1.0
168,01/27/20 06:50:00 PM,27.665,0.0
169,01/27/20 07:00:00 PM,27.567,0.0
170,01/27/20 07:10:00 PM,27.468,0.0
171,01/27/20 07:20:00 PM,27.468,0.0
172,01/27/20 07:30:00 PM,27.468,0.0
173,01/27/20 07:40:00 PM,27.468,0.0
174,01/27/20 07:50:00 PM,27.468,0.0
175,01/27/20 08:00:00 PM,27.567,0.0
176,01/27/20 08:10:00 PM,27.567,0.0
177,01/27/20 08:20:00 PM,27.665,0.0
178,01/27/20 08:30:00 PM,27.665,0.0
179,01/27/20 08:40:00 PM,27.665,0.0
180,01/27/20 08:50:00 PM,27.665,0.0
181,01/27/20 09:00:00 PM,27.665,0.0
182,01/27/20 09:10:00 PM,27.665,0.0
183,01/27/20 09:20:00 PM,27.665,0.0
184,01/27/20 09:30:00 PM,27.665,0.0
185,01/27/20 09:40:00 PM,27.665,0.0
186,01/27/20 09:50:00 PM,27.665,0.0
187,01/27/20 10:00:00 PM,27.665,0.0
188,01/27/20 10:10:00 PM,27.665,0.0
189,01/27/20 10:20:00 PM,27.665,0.0
190,01/27/20 10:30:00 PM,27.665,0.0
191,01/27/20 10:40:00 PM,27.665,0.0
192,01/27/20 10:50:00 PM,27.665,0.0
193,01/27/20 11:00:00 PM,27.567,0.0
194,01/27/20 11:10:00 PM,27.567,0.0
195,01/27/20 11:20:00 PM,27.567,0.0
196,01/27/20 11:30:00 PM,27.567,0.0
197,01/27/20 11:40:00 PM,27.567,0.0
198,01/27/20 11:50:00 PM,27.468,0.0
199,01/28/20 12:00:00 AM,27.468,0.0
200,01/28/20 12:10:00 AM,27.468,0.0
201,01/28/20 12:20:00 AM,27.468,0.0
202,01/28/20 12:30:00 AM,27.468,0.0
203,01/28/20 12:40:00 AM,27.468,0.0
204,01/28/20 12:50:00 AM,27.468,0.0
205,01/28/20 01:00:00 AM,27.468,0.0
206,01/28/20 01:10:00 AM,27.468,0.0
207,01/28/20 01:20:00 AM,27.370,0.0
208,01/28/20 01:30:00 AM,27.370,0.0
209,01/28/20 01:40:00 AM,27.272,0.0
210,01/28/20 01:50:00 AM,27.272,0.0
211,01/28/20 02:00:00 AM,27.272,0.0
212,01/28/20 02:10:00 AM,27.173,0.0
213,01/28/20 02:20:00 AM,27.173,0.0
214,01/28/20 02:30:00 AM,27.075,0.0
215,01/28/20 02:40:00 AM,27.075,0.0
216,01/28/20 02:50:00 AM,27.075,0.0
217,01/28/20 03:00:00 AM,27.075,0.0
218,01/28/20 03:10:00 AM,27.075,0.0
219,01/28/20 03:20:00 AM,27.075,0.0
220,01/28/20 03:30:00 AM,27.075,0.0
221,01/28/20 03:40:00 AM,27.075,0.0
222,01/28/20 03:50:00 AM,27.075,0.0
223,01/28/20 04:00:00 AM,27.075,0.0
224,01/28/20 04:10:00 AM,27.075,0.0
225,01/28/20 04:20:00 AM,27.075,0.0
226,01/28/20 04:30:00 AM,27.075,0.0
227,01/28/20 04:40:00 AM,27.075,0.0
228,01/28/20 04:50:00 AM,27.075,0.0
229,01/28/20 05:00:00 AM,27.075,0.0
230,01/28/20 05:10:00 AM,26.977,0.0
231,01/28/20 05:20:00 AM,26.977,0.0
232,01/28/20 05:30:00 AM,26.977,2.0
233,01/28/20 05:40:00 AM,26.977,10.0
234,01/28/20 05:50:00 AM,26.977,24.0
235,01/28/20 06:00:00 AM,26.977,33.0
236,01/28/20 06:10:00 AM,26.977,45.0
237,01/28/20 06:20:00 AM,26.977,47.0
238,01/28/20 06:30:00 AM,26.977,58.0
239,01/28/20 06:40:00 AM,26.977,71.0
240,01/28/20 06:50:00 AM,26.977,86.0
241,01/28/20 07:00:00 AM,26.977,112.0
242,01/28/20 07:10:00 AM,26.977,144.0
243,01/28/20 07:20:00 AM,26.977,184.0
244,01/28/20 07:30:00 AM,26.977,160.0
245,01/28/20 07:40:00 AM,26.977,176.0
246,01/28/20 07:50:00 AM,27.075,208.0
247,01/28/20 08:00:00 AM,27.075,248.0
248,01/28/20 08:10:00 AM,27.173,208.0
249,01/28/20 08:20:00 AM,27.173,200.0
250,01/28/20 08:30:00 AM,27.272,240.0
251,01/28/20 08:40:00 AM,27.370,320.0
252,01/28/20 08:50:00 AM,27.468,400.0
253,01/28/20 09:00:00 AM,27.468,352.0
254,01/28/20 09:10:00 AM,27.567,480.0
255,01/28/20 09:20:00 AM,27.567,464.0
256,01/28/20 09:30:00 AM,27.665,464.0
257,01/28/20 09:40:00 AM,27.665,512.0
258,01/28/20 09:50:00 AM,27.468,184.0
259,01/28/20 10:00:00 AM,27.665,480.0
260,01/28/20 10:10:00 AM,27.665,464.0
261,01/28/20 10:20:00 AM,27.567,400.0
262,01/28/20 10:30:00 AM,27.567,432.0
263,01/28/20 10:40:00 AM,27.665,400.0
264,01/28/20 10:50:00 AM,27.567,384.0
265,01/28/20 11:00:00 AM,27.567,352.0
266,01/28/20 11:10:00 AM,27.567,336.0
267,01/28/20 11:20:00 AM,27.665,336.0
268,01/28/20 11:30:00 AM,27.665,368.0
269,01/28/20 11:40:00 AM,27.665,416.0
270,01/28/20 11:50:00 AM,27.764,368.0
271,01/28/20 12:00:00 PM,27.764,352.0
272,01/28/20 12:10:00 PM,27.764,272.0
273,01/28/20 12:20:00 PM,27.764,272.0
274,01/28/20 12:30:00 PM,27.764,272.0
275,01/28/20 12:40:00 PM,27.764,304.0
276,01/28/20 12:50:00 PM,27.862,304.0
277,01/28/20 01:00:00 PM,27.862,320.0
278,01/28/20 01:10:00 PM,27.862,384.0
279,01/28/20 01:20:00 PM,27.961,400.0
280,01/28/20 01:30:00 PM,27.961,464.0
281,01/28/20 01:40:00 PM,28.060,464.0
282,01/28/20 01:50:00 PM,27.961,320.0
283,01/28/20 02:00:00 PM,27.961,288.0
284,01/28/20 02:10:00 PM,28.060,336.0
285,01/28/20 02:20:00 PM,28.060,352.0
286,01/28/20 02:30:00 PM,28.060,288.0
287,01/28/20 02:40:00 PM,28.159,336.0
288,01/28/20 02:50:00 PM,28.258,336.0
289,01/28/20 03:00:00 PM,28.159,272.0
290,01/28/20 03:10:00 PM,28.258,320.0
291,01/28/20 03:20:00 PM,28.357,288.0
292,01/28/20 03:30:00 PM,28.357,272.0
293,01/28/20 03:40:00 PM,28.357,232.0
294,01/28/20 03:50:00 PM,28.357,256.0
295,01/28/20 04:00:00 PM,28.456,248.0
296,01/28/20 04:10:00 PM,28.456,224.0
297,01/28/20 04:20:00 PM,28.357,120.0
298,01/28/20 04:30:00 PM,28.357,144.0
299,01/28/20 04:40:00 PM,28.357,37.0
300,01/28/20 04:50:00 PM,28.357,51.0
301,01/28/20 05:00:00 PM,28.258,46.0
302,01/28/20 05:10:00 PM,28.258,45.0
303,01/28/20 05:20:00 PM,28.159,42.0
304,01/28/20 05:30:00 PM,28.159,26.0
305,01/28/20 05:40:00 PM,28.060,24.0
306,01/28/20 05:50:00 PM,27.961,33.0
307,01/28/20 06:00:00 PM,27.961,33.0
308,01/28/20 06:10:00 PM,27.862,22.0
309,01/28/20 06:20:00 PM,27.764,10.0
310,01/28/20 06:30:00 PM,27.764,6.0
311,01/28/20 06:40:00 PM,27.665,2.0
312,01/28/20 06:50:00 PM,27.665,0.0
313,01/28/20 07:00:00 PM,27.567,0.0
314,01/28/20 07:10:00 PM,27.567,0.0
315,01/28/20 07:20:00 PM,27.567,0.0
316,01/28/20 07:30:00 PM,27.468,0.0
317,01/28/20 07:40:00 PM,27.468,0.0
318,01/28/20 07:50:00 PM,27.468,0.0
319,01/28/20 08:00:00 PM,27.468,0.0
320,01/28/20 08:10:00 PM,27.468,0.0
321,01/28/20 08:20:00 PM,27.468,0.0
322,01/28/20 08:30:00 PM,27.468,0.0
323,01/28/20 08:40:00 PM,27.468,0.0
324,01/28/20 08:50:00 PM,27.567,0.0
325,01/28/20 09:00:00 PM,27.567,0.0
326,01/28/20 09:10:00 PM,27.468,0.0
327,01/28/20 09:20:00 PM,27.468,0.0
328,01/28/20 09:30:00 PM,27.468,0.0
329,01/28/20 09:40:00 PM,27.468,0.0
330,01/28/20 09:50:00 PM,27.468,0.0
331,01/28/20 10:00:00 PM,27.468,0.0
332,01/28/20 10:10:00 PM,27.468,0.0
333,01/28/20 10:20:00 PM,27.468,0.0
334,01/28/20 10:30:00 PM,27.468,0.0
335,01/28/20 10:40:00 PM,27.468,0.0
336,01/28/20 10:50:00 PM,27.468,0.0
337,01/28/20 11:00:00 PM,27.468,0.0
338,01/28/20 11:10:00 PM,27.468,0.0
339,01/28/20 11:20:00 PM,27.468,0.0
340,01/28/20 11:30:00 PM,27.468,0.0
341,01/28/20 11:40:00 PM,27.468,0.0
342,01/28/20 11:50:00 PM,27.468,0.0
343,01/29/20 12:00:00 AM,27.370,0.0
344,01/29/20 12:10:00 AM,27.370,0.0
345,01/29/20 12:20:00 AM,27.370,0.0
346,01/29/20 12:30:00 AM,27.370,0.0
347,01/29/20 12:40:00 AM,27.370,0.0
348,01/29/20 12:50:00 AM,27.370,0.0
349,01/29/20 01:00:00 AM,27.272,0.0
350,01/29/20 01:10:00 AM,27.272,0.0
351,01/29/20 01:20:00 AM,27.272,0.0
352,01/29/20 01:30:00 AM,27.272,0.0
353,01/29/20 01:40:00 AM,27.272,0.0
354,01/29/20 01:50:00 AM,27.272,0.0
355,01/29/20 02:00:00 AM,27.272,0.0
356,01/29/20 02:10:00 AM,27.370,0.0
357,01/29/20 02:20:00 AM,27.272,0.0
358,01/29/20 02:30:00 AM,27.272,0.0
359,01/29/20 02:40:00 AM,27.272,0.0
360,01/29/20 02:50:00 AM,27.173,0.0
361,01/29/20 03:00:00 AM,27.173,0.0
362,01/29/20 03:10:00 AM,27.075,0.0
363,01/29/20 03:20:00 AM,27.075,0.0
364,01/29/20 03:30:00 AM,27.075,0.0
365,01/29/20 03:40:00 AM,26.977,0.0
366,01/29/20 03:50:00 AM,26.977,0.0
367,01/29/20 04:00:00 AM,26.977,0.0
368,01/29/20 04:10:00 AM,26.977,0.0
369,01/29/20 04:20:00 AM,26.977,0.0
370,01/29/20 04:30:00 AM,26.879,0.0
371,01/29/20 04:40:00 AM,26.879,0.0
372,01/29/20 04:50:00 AM,26.879,0.0
373,01/29/20 05:00:00 AM,26.879,0.0
374,01/29/20 05:10:00 AM,26.879,0.0
375,01/29/20 05:20:00 AM,26.879,0.0
376,01/29/20 05:30:00 AM,26.879,4.0
377,01/29/20 05:40:00 AM,26.879,11.0
378,01/29/20 05:50:00 AM,26.879,18.0
379,01/29/20 06:00:00 AM,26.879,30.0
380,01/29/20 06:10:00 AM,26.879,52.0
381,01/29/20 06:20:00 AM,26.879,101.0
382,01/29/20 06:30:00 AM,26.879,160.0
383,01/29/20 06:40:00 AM,26.879,208.0
384,01/29/20 06:50:00 AM,26.977,336.0
385,01/29/20 07:00:00 AM,26.977,272.0
386,01/29/20 07:10:00 AM,26.977,288.0
387,01/29/20 07:20:00 AM,27.075,304.0
388,01/29/20 07:30:00 AM,27.075,320.0
389,01/29/20 07:40:00 AM,27.075,320.0
390,01/29/20 07:50:00 AM,27.075,320.0
391,01/29/20 08:00:00 AM,27.075,336.0
392,01/29/20 08:10:00 AM,27.075,352.0
393,01/29/20 08:20:00 AM,27.173,368.0
394,01/29/20 08:30:00 AM,27.272,384.0
395,01/29/20 08:40:00 AM,27.272,384.0
396,01/29/20 08:50:00 AM,27.370,384.0
397,01/29/20 09:00:00 AM,27.370,384.0
398,01/29/20 09:10:00 AM,27.468,400.0
399,01/29/20 09:20:00 AM,27.468,416.0
400,01/29/20 09:30:00 AM,27.567,400.0
401,01/29/20 09:40:00 AM,27.567,416.0
402,01/29/20 09:50:00 AM,27.665,416.0
403,01/29/20 10:00:00 AM,27.665,416.0
404,01/29/20 10:10:00 AM,27.764,416.0
405,01/29/20 10:20:00 AM,27.764,416.0
406,01/29/20 10:30:00 AM,27.862,416.0
407,01/29/20 10:40:00 AM,27.862,416.0
408,01/29/20 10:50:00 AM,27.862,496.0
409,01/29/20 11:00:00 AM,27.961,432.0
410,01/29/20 11:10:00 AM,27.961,480.0
411,01/29/20 11:20:00 AM,27.961,288.0
412,01/29/20 11:30:00 AM,28.060,480.0
413,01/29/20 11:40:00 AM,28.060,432.0
414,01/29/20 11:50:00 AM,28.159,448.0
415,01/29/20 12:00:00 PM,28.159,432.0
416,01/29/20 12:10:00 PM,28.159,448.0
417,01/29/20 12:20:00 PM,28.258,448.0
418,01/29/20 12:30:00 PM,28.258,464.0
419,01/29/20 12:40:00 PM,28.357,464.0
420,01/29/20 12:50:00 PM,28.357,416.0
421,01/29/20 01:00:00 PM,28.456,448.0
422,01/29/20 01:10:00 PM,28.456,448.0
423,01/29/20 01:20:00 PM,28.456,448.0
424,01/29/20 01:30:00 PM,28.555,416.0
425,01/29/20 01:40:00 PM,28.555,448.0
426,01/29/20 01:50:00 PM,28.555,480.0
427,01/29/20 02:00:00 PM,28.655,512.0
428,01/29/20 02:10:00 PM,28.655,512.0
429,01/29/20 02:20:00 PM,28.655,416.0
430,01/29/20 02:30:00 PM,28.655,144.0
431,01/29/20 02:40:00 PM,28.754,320.0
432,01/29/20 02:50:00 PM,28.754,288.0
433,01/29/20 03:00:00 PM,28.754,256.0
434,01/29/20 03:10:00 PM,28.754,224.0
435,01/29/20 03:20:00 PM,28.754,168.0
436,01/29/20 03:30:00 PM,28.853,136.0
437,01/29/20 03:40:00 PM,28.953,117.0
438,01/29/20 03:50:00 PM,29.053,87.0
439,01/29/20 04:00:00 PM,29.152,93.0
440,01/29/20 04:10:00 PM,29.252,83.0
441,01/29/20 04:20:00 PM,29.252,73.0
442,01/29/20 04:30:00 PM,29.352,80.0
443,01/29/20 04:40:00 PM,29.352,61.0
444,01/29/20 04:50:00 PM,29.252,58.0
445,01/29/20 05:00:00 PM,29.252,51.0
446,01/29/20 05:10:00 PM,29.152,49.0
447,01/29/20 05:20:00 PM,29.053,49.0
448,01/29/20 05:30:00 PM,29.053,36.0
449,01/29/20 05:40:00 PM,28.953,32.0
450,01/29/20 05:50:00 PM,28.853,27.0
451,01/29/20 06:00:00 PM,28.754,23.0
452,01/29/20 06:10:00 PM,28.655,19.0
453,01/29/20 06:20:00 PM,28.555,14.0
454,01/29/20 06:30:00 PM,28.456,9.0
455,01/29/20 06:40:00 PM,28.357,2.0
456,01/29/20 06:50:00 PM,28.258,0.0
457,01/29/20 07:00:00 PM,28.060,0.0
458,01/29/20 07:10:00 PM,27.961,0.0
459,01/29/20 07:20:00 PM,27.862,0.0
460,01/29/20 07:30:00 PM,27.764,0.0
461,01/29/20 07:40:00 PM,27.665,0.0
462,01/29/20 07:50:00 PM,27.665,0.0
463,01/29/20 08:00:00 PM,27.567,0.0
464,01/29/20 08:10:00 PM,27.567,0.0
465,01/29/20 08:20:00 PM,27.567,0.0
466,01/29/20 08:30:00 PM,27.567,0.0
467,01/29/20 08:40:00 PM,27.665,0.0
468,01/29/20 08:50:00 PM,27.665,0.0
469,01/29/20 09:00:00 PM,27.764,0.0
470,01/29/20 09:10:00 PM,27.764,0.0
471,01/29/20 09:20:00 PM,27.764,0.0
472,01/29/20 09:30:00 PM,27.764,0.0
473,01/29/20 09:40:00 PM,27.862,0.0
474,01/29/20 09:50:00 PM,27.862,0.0
475,01/29/20 10:00:00 PM,27.862,0.0
476,01/29/20 10:10:00 PM,27.862,0.0
477,01/29/20 10:20:00 PM,27.764,0.0
478,01/29/20 10:30:00 PM,27.764,0.0
479,01/29/20 10:40:00 PM,27.764,0.0
480,01/29/20 10:50:00 PM,27.764,0.0
481,01/29/20 11:00:00 PM,27.665,0.0
482,01/29/20 11:10:00 PM,27.764,0.0
483,01/29/20 11:20:00 PM,27.764,0.0
484,01/29/20 11:30:00 PM,27.764,0.0
485,01/29/20 11:40:00 PM,27.764,0.0
486,01/29/20 11:50:00 PM,27.764,0.0
487,01/30/20 12:00:00 AM,27.764,0.0
488,01/30/20 12:10:00 AM,27.764,0.0
489,01/30/20 12:20:00 AM,27.764,0.0
490,01/30/20 12:30:00 AM,27.665,0.0
491,01/30/20 12:40:00 AM,27.665,0.0
492,01/30/20 12:50:00 AM,27.665,0.0
493,01/30/20 01:00:00 AM,27.665,0.0
494,01/30/20 01:10:00 AM,27.665,0.0
495,01/30/20 01:20:00 AM,27.567,0.0
496,01/30/20 01:30:00 AM,27.567,0.0
497,01/30/20 01:40:00 AM,27.567,0.0
498,01/30/20 01:50:00 AM,27.567,0.0
499,01/30/20 02:00:00 AM,27.567,0.0
500,01/30/20 02:10:00 AM,27.468,0.0
501,01/30/20 02:20:00 AM,27.468,0.0
502,01/30/20 02:30:00 AM,27.468,0.0
503,01/30/20 02:40:00 AM,27.468,0.0
504,01/30/20 02:50:00 AM,27.370,0.0
505,01/30/20 03:00:00 AM,27.468,0.0
506,01/30/20 03:10:00 AM,27.370,0.0
507,01/30/20 03:20:00 AM,27.370,0.0
508,01/30/20 03:30:00 AM,27.370,0.0
509,01/30/20 03:40:00 AM,27.272,0.0
510,01/30/20 03:50:00 AM,27.272,0.0
511,01/30/20 04:00:00 AM,27.173,0.0
512,01/30/20 04:10:00 AM,27.173,0.0
513,01/30/20 04:20:00 AM,27.075,0.0
514,01/30/20 04:30:00 AM,27.075,0.0
515,01/30/20 04:40:00 AM,26.977,0.0
516,01/30/20 04:50:00 AM,26.977,0.0
517,01/30/20 05:00:00 AM,26.977,0.0
518,01/30/20 05:10:00 AM,26.879,0.0
519,01/30/20 05:20:00 AM,26.879,0.0
520,01/30/20 05:30:00 AM,26.879,3.0
521,01/30/20 05:40:00 AM,26.879,10.0
522,01/30/20 05:50:00 AM,26.879,20.0
523,01/30/20 06:00:00 AM,26.879,35.0
524,01/30/20 06:10:00 AM,26.879,56.0
525,01/30/20 06:20:00 AM,26.879,111.0
526,01/30/20 06:30:00 AM,26.977,136.0
527,01/30/20 06:40:00 AM,26.977,192.0
528,01/30/20 06:50:00 AM,26.977,232.0
529,01/30/20 07:00:00 AM,27.075,256.0
530,01/30/20 07:10:00 AM,27.075,288.0
531,01/30/20 07:20:00 AM,27.075,288.0
532,01/30/20 07:30:00 AM,27.173,304.0
533,01/30/20 07:40:00 AM,27.075,121.0
534,01/30/20 07:50:00 AM,27.173,352.0
535,01/30/20 08:00:00 AM,27.173,320.0
536,01/30/20 08:10:00 AM,27.173,320.0
537,01/30/20 08:20:00 AM,27.272,352.0
538,01/30/20 08:30:00 AM,27.272,352.0
539,01/30/20 08:40:00 AM,27.370,352.0
540,01/30/20 08:50:00 AM,27.370,368.0
541,01/30/20 09:00:00 AM,27.468,384.0
542,01/30/20 09:10:00 AM,27.468,384.0
543,01/30/20 09:20:00 AM,27.567,384.0
544,01/30/20 09:30:00 AM,27.665,384.0
545,01/30/20 09:40:00 AM,27.665,384.0
546,01/30/20 09:50:00 AM,27.764,384.0
547,01/30/20 10:00:00 AM,27.764,400.0
548,01/30/20 10:10:00 AM,27.862,384.0
549,01/30/20 10:20:00 AM,27.862,400.0
550,01/30/20 10:30:00 AM,27.961,400.0
551,01/30/20 10:40:00 AM,27.961,400.0
552,01/30/20 10:50:00 AM,28.060,416.0
