"Plot Title: 10568876"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10568876, SEN S/N: 10568876)","Intensity, lum/ft² (LGR S/N: 10568876, SEN S/N: 10568876)"
45,01/26/20 10:20:00 PM,27.567,0.0
46,01/26/20 10:30:00 PM,27.567,0.0
47,01/26/20 10:40:00 PM,27.567,0.0
48,01/26/20 10:50:00 PM,27.567,0.0
49,01/26/20 11:00:00 PM,27.468,0.0
50,01/26/20 11:10:00 PM,27.468,0.0
51,01/26/20 11:20:00 PM,27.468,0.0
52,01/26/20 11:30:00 PM,27.370,0.0
53,01/26/20 11:40:00 PM,27.370,0.0
54,01/26/20 11:50:00 PM,27.272,0.0
55,01/27/20 12:00:00 AM,27.272,0.0
56,01/27/20 12:10:00 AM,27.272,0.0
57,01/27/20 12:20:00 AM,27.272,0.0
58,01/27/20 12:30:00 AM,27.272,0.0
59,01/27/20 12:40:00 AM,27.272,0.0
60,01/27/20 12:50:00 AM,27.173,0.0
61,01/27/20 01:00:00 AM,27.173,0.0
62,01/27/20 01:10:00 AM,27.173,0.0
63,01/27/20 01:20:00 AM,27.173,0.0
64,01/27/20 01:30:00 AM,27.173,0.0
65,01/27/20 01:40:00 AM,27.173,0.0
66,01/27/20 01:50:00 AM,27.075,0.0
67,01/27/20 02:00:00 AM,27.075,0.0
68,01/27/20 02:10:00 AM,27.075,0.0
69,01/27/20 02:20:00 AM,27.075,0.0
70,01/27/20 02:30:00 AM,26.977,0.0
71,01/27/20 02:40:00 AM,26.977,0.0
72,01/27/20 02:50:00 AM,26.977,0.0
73,01/27/20 03:00:00 AM,26.977,0.0
74,01/27/20 03:10:00 AM,26.879,0.0
75,01/27/20 03:20:00 AM,26.879,0.0
76,01/27/20 03:30:00 AM,26.879,0.0
77,01/27/20 03:40:00 AM,26.879,0.0
78,01/27/20 03:50:00 AM,26.781,0.0
79,01/27/20 04:00:00 AM,26.781,0.0
80,01/27/20 04:10:00 AM,26.781,0.0
81,01/27/20 04:20:00 AM,26.781,0.0
82,01/27/20 04:30:00 AM,26.781,0.0
83,01/27/20 04:40:00 AM,26.781,0.0
84,01/27/20 04:50:00 AM,26.781,0.0
85,01/27/20 05:00:00 AM,26.683,0.0
86,01/27/20 05:10:00 AM,26.683,0.0
87,01/27/20 05:20:00 AM,26.683,4.0
88,01/27/20 05:30:00 AM,26.683,7.0
89,01/27/20 05:40:00 AM,26.683,22.0
90,01/27/20 05:50:00 AM,26.683,52.0
91,01/27/20 06:00:00 AM,26.683,101.0
92,01/27/20 06:10:00 AM,26.683,105.0
93,01/27/20 06:20:00 AM,26.683,100.0
94,01/27/20 06:30:00 AM,26.683,144.0
95,01/27/20 06:40:00 AM,26.781,224.0
96,01/27/20 06:50:00 AM,26.781,200.0
97,01/27/20 07:00:00 AM,26.879,288.0
98,01/27/20 07:10:00 AM,26.879,304.0
99,01/27/20 07:20:00 AM,26.977,336.0
100,01/27/20 07:30:00 AM,27.075,336.0
101,01/27/20 07:40:00 AM,27.075,352.0
102,01/27/20 07:50:00 AM,27.173,384.0
103,01/27/20 08:00:00 AM,27.272,432.0
104,01/27/20 08:10:00 AM,27.468,496.0
105,01/27/20 08:20:00 AM,27.567,512.0
106,01/27/20 08:30:00 AM,27.665,576.0
107,01/27/20 08:40:00 AM,27.764,480.0
108,01/27/20 08:50:00 AM,27.764,416.0
109,01/27/20 09:00:00 AM,27.764,464.0
110,01/27/20 09:10:00 AM,27.862,480.0
111,01/27/20 09:20:00 AM,27.961,496.0
112,01/27/20 09:30:00 AM,27.961,512.0
113,01/27/20 09:40:00 AM,28.060,480.0
114,01/27/20 09:50:00 AM,27.961,320.0
115,01/27/20 10:00:00 AM,27.961,416.0
116,01/27/20 10:10:00 AM,28.060,464.0
117,01/27/20 10:20:00 AM,28.159,480.0
118,01/27/20 10:30:00 AM,28.159,480.0
119,01/27/20 10:40:00 AM,28.159,432.0
120,01/27/20 10:50:00 AM,28.258,480.0
121,01/27/20 11:00:00 AM,28.357,608.0
122,01/27/20 11:10:00 AM,28.357,512.0
123,01/27/20 11:20:00 AM,28.456,512.0
124,01/27/20 11:30:00 AM,28.456,480.0
125,01/27/20 11:40:00 AM,28.555,512.0
126,01/27/20 11:50:00 AM,28.655,608.0
127,01/27/20 12:00:00 PM,28.655,432.0
128,01/27/20 12:10:00 PM,28.754,672.0
129,01/27/20 12:20:00 PM,28.853,768.0
130,01/27/20 12:30:00 PM,28.853,608.0
131,01/27/20 12:40:00 PM,28.754,512.0
132,01/27/20 12:50:00 PM,28.853,512.0
133,01/27/20 01:00:00 PM,28.853,576.0
134,01/27/20 01:10:00 PM,29.152,896.0
135,01/27/20 01:20:00 PM,29.352,1024.0
136,01/27/20 01:30:00 PM,29.352,960.0
137,01/27/20 01:40:00 PM,29.352,864.0
138,01/27/20 01:50:00 PM,29.252,672.0
139,01/27/20 02:00:00 PM,29.152,608.0
140,01/27/20 02:10:00 PM,29.152,576.0
141,01/27/20 02:20:00 PM,29.053,480.0
142,01/27/20 02:30:00 PM,28.953,480.0
143,01/27/20 02:40:00 PM,28.953,480.0
144,01/27/20 02:50:00 PM,28.953,576.0
145,01/27/20 03:00:00 PM,29.152,800.0
146,01/27/20 03:10:00 PM,29.352,1664.0
147,01/27/20 03:20:00 PM,30.255,3456.0
148,01/27/20 03:30:00 PM,32.394,7424.0
149,01/27/20 03:40:00 PM,32.911,9216.0
150,01/27/20 03:50:00 PM,31.166,6400.0
151,01/27/20 04:00:00 PM,32.188,4608.0
152,01/27/20 04:10:00 PM,30.862,1856.0
153,01/27/20 04:20:00 PM,30.862,1664.0
154,01/27/20 04:30:00 PM,30.054,1152.0
155,01/27/20 04:40:00 PM,29.853,1088.0
156,01/27/20 04:50:00 PM,29.652,704.0
157,01/27/20 05:00:00 PM,29.452,512.0
158,01/27/20 05:10:00 PM,29.152,336.0
159,01/27/20 05:20:00 PM,29.053,256.0
160,01/27/20 05:30:00 PM,28.853,216.0
161,01/27/20 05:40:00 PM,28.754,176.0
162,01/27/20 05:50:00 PM,28.555,102.0
163,01/27/20 06:00:00 PM,28.456,69.0
164,01/27/20 06:10:00 PM,28.258,62.0
165,01/27/20 06:20:00 PM,28.159,39.0
166,01/27/20 06:30:00 PM,28.060,20.0
167,01/27/20 06:40:00 PM,27.961,5.0
168,01/27/20 06:50:00 PM,27.862,0.0
169,01/27/20 07:00:00 PM,27.764,0.0
170,01/27/20 07:10:00 PM,27.567,0.0
171,01/27/20 07:20:00 PM,27.567,0.0
172,01/27/20 07:30:00 PM,27.468,0.0
173,01/27/20 07:40:00 PM,27.370,0.0
174,01/27/20 07:50:00 PM,27.370,0.0
175,01/27/20 08:00:00 PM,27.370,0.0
176,01/27/20 08:10:00 PM,27.272,0.0
177,01/27/20 08:20:00 PM,27.272,0.0
178,01/27/20 08:30:00 PM,27.272,0.0
179,01/27/20 08:40:00 PM,27.272,0.0
180,01/27/20 08:50:00 PM,27.272,0.0
181,01/27/20 09:00:00 PM,27.272,0.0
182,01/27/20 09:10:00 PM,27.272,0.0
183,01/27/20 09:20:00 PM,27.272,0.0
184,01/27/20 09:30:00 PM,27.272,0.0
185,01/27/20 09:40:00 PM,27.272,0.0
186,01/27/20 09:50:00 PM,27.272,0.0
187,01/27/20 10:00:00 PM,27.272,0.0
188,01/27/20 10:10:00 PM,27.272,0.0
189,01/27/20 10:20:00 PM,27.272,0.0
190,01/27/20 10:30:00 PM,27.272,0.0
191,01/27/20 10:40:00 PM,27.272,0.0
192,01/27/20 10:50:00 PM,27.272,0.0
193,01/27/20 11:00:00 PM,27.173,0.0
194,01/27/20 11:10:00 PM,27.173,0.0
195,01/27/20 11:20:00 PM,27.173,0.0
196,01/27/20 11:30:00 PM,27.173,0.0
197,01/27/20 11:40:00 PM,27.173,0.0
198,01/27/20 11:50:00 PM,27.075,0.0
199,01/28/20 12:00:00 AM,27.075,0.0
200,01/28/20 12:10:00 AM,27.075,0.0
201,01/28/20 12:20:00 AM,27.075,0.0
202,01/28/20 12:30:00 AM,27.075,0.0
203,01/28/20 12:40:00 AM,27.075,0.0
204,01/28/20 12:50:00 AM,27.075,0.0
205,01/28/20 01:00:00 AM,27.075,0.0
206,01/28/20 01:10:00 AM,27.075,0.0
207,01/28/20 01:20:00 AM,27.075,0.0
208,01/28/20 01:30:00 AM,27.075,0.0
209,01/28/20 01:40:00 AM,26.977,0.0
210,01/28/20 01:50:00 AM,26.977,0.0
211,01/28/20 02:00:00 AM,26.977,0.0
212,01/28/20 02:10:00 AM,26.977,0.0
213,01/28/20 02:20:00 AM,26.879,0.0
214,01/28/20 02:30:00 AM,26.879,0.0
215,01/28/20 02:40:00 AM,26.879,0.0
216,01/28/20 02:50:00 AM,26.879,0.0
217,01/28/20 03:00:00 AM,26.879,0.0
218,01/28/20 03:10:00 AM,26.781,0.0
219,01/28/20 03:20:00 AM,26.781,0.0
220,01/28/20 03:30:00 AM,26.781,0.0
221,01/28/20 03:40:00 AM,26.781,0.0
222,01/28/20 03:50:00 AM,26.781,0.0
223,01/28/20 04:00:00 AM,26.781,0.0
224,01/28/20 04:10:00 AM,26.781,0.0
225,01/28/20 04:20:00 AM,26.781,0.0
226,01/28/20 04:30:00 AM,26.781,0.0
227,01/28/20 04:40:00 AM,26.781,0.0
228,01/28/20 04:50:00 AM,26.781,0.0
229,01/28/20 05:00:00 AM,26.781,0.0
230,01/28/20 05:10:00 AM,26.781,0.0
231,01/28/20 05:20:00 AM,26.781,0.0
232,01/28/20 05:30:00 AM,26.781,5.0
233,01/28/20 05:40:00 AM,26.683,20.0
234,01/28/20 05:50:00 AM,26.781,43.0
235,01/28/20 06:00:00 AM,26.781,57.0
236,01/28/20 06:10:00 AM,26.781,79.0
237,01/28/20 06:20:00 AM,26.781,84.0
238,01/28/20 06:30:00 AM,26.781,111.0
239,01/28/20 06:40:00 AM,26.781,128.0
240,01/28/20 06:50:00 AM,26.879,176.0
241,01/28/20 07:00:00 AM,26.879,208.0
242,01/28/20 07:10:00 AM,26.879,248.0
243,01/28/20 07:20:00 AM,26.977,272.0
244,01/28/20 07:30:00 AM,26.977,256.0
245,01/28/20 07:40:00 AM,26.977,320.0
246,01/28/20 07:50:00 AM,27.075,384.0
247,01/28/20 08:00:00 AM,27.075,368.0
248,01/28/20 08:10:00 AM,27.173,352.0
249,01/28/20 08:20:00 AM,27.173,368.0
250,01/28/20 08:30:00 AM,27.272,400.0
251,01/28/20 08:40:00 AM,27.272,432.0
252,01/28/20 08:50:00 AM,27.370,480.0
253,01/28/20 09:00:00 AM,27.468,448.0
254,01/28/20 09:10:00 AM,27.567,512.0
255,01/28/20 09:20:00 AM,27.665,576.0
256,01/28/20 09:30:00 AM,27.665,512.0
257,01/28/20 09:40:00 AM,27.862,672.0
258,01/28/20 09:50:00 AM,27.764,368.0
259,01/28/20 10:00:00 AM,27.961,704.0
260,01/28/20 10:10:00 AM,28.060,768.0
261,01/28/20 10:20:00 AM,28.060,704.0
262,01/28/20 10:30:00 AM,28.060,768.0
263,01/28/20 10:40:00 AM,28.060,672.0
264,01/28/20 10:50:00 AM,28.060,672.0
265,01/28/20 11:00:00 AM,28.060,672.0
266,01/28/20 11:10:00 AM,28.060,704.0
267,01/28/20 11:20:00 AM,28.060,672.0
268,01/28/20 11:30:00 AM,28.060,672.0
269,01/28/20 11:40:00 AM,28.159,768.0
270,01/28/20 11:50:00 AM,28.159,704.0
271,01/28/20 12:00:00 PM,28.258,704.0
272,01/28/20 12:10:00 PM,28.159,672.0
273,01/28/20 12:20:00 PM,28.159,576.0
274,01/28/20 12:30:00 PM,28.159,512.0
275,01/28/20 12:40:00 PM,28.159,576.0
276,01/28/20 12:50:00 PM,28.159,608.0
277,01/28/20 01:00:00 PM,28.159,576.0
278,01/28/20 01:10:00 PM,28.159,672.0
279,01/28/20 01:20:00 PM,28.258,864.0
280,01/28/20 01:30:00 PM,28.456,1088.0
281,01/28/20 01:40:00 PM,28.555,1152.0
282,01/28/20 01:50:00 PM,28.456,704.0
283,01/28/20 02:00:00 PM,28.357,608.0
284,01/28/20 02:10:00 PM,28.357,672.0
285,01/28/20 02:20:00 PM,28.555,864.0
286,01/28/20 02:30:00 PM,28.555,864.0
287,01/28/20 02:40:00 PM,28.555,800.0
288,01/28/20 02:50:00 PM,28.655,1088.0
289,01/28/20 03:00:00 PM,28.555,768.0
290,01/28/20 03:10:00 PM,28.655,800.0
291,01/28/20 03:20:00 PM,28.754,992.0
292,01/28/20 03:30:00 PM,28.853,864.0
293,01/28/20 03:40:00 PM,28.754,608.0
294,01/28/20 03:50:00 PM,28.754,768.0
295,01/28/20 04:00:00 PM,28.853,992.0
296,01/28/20 04:10:00 PM,28.953,960.0
297,01/28/20 04:20:00 PM,28.655,272.0
298,01/28/20 04:30:00 PM,28.555,272.0
299,01/28/20 04:40:00 PM,28.456,67.0
300,01/28/20 04:50:00 PM,28.357,126.0
301,01/28/20 05:00:00 PM,28.357,106.0
302,01/28/20 05:10:00 PM,28.258,94.0
303,01/28/20 05:20:00 PM,28.159,94.0
304,01/28/20 05:30:00 PM,28.060,57.0
305,01/28/20 05:40:00 PM,27.961,40.0
306,01/28/20 05:50:00 PM,27.961,58.0
307,01/28/20 06:00:00 PM,27.961,87.0
308,01/28/20 06:10:00 PM,27.862,72.0
309,01/28/20 06:20:00 PM,27.862,29.0
310,01/28/20 06:30:00 PM,27.862,22.0
311,01/28/20 06:40:00 PM,27.764,8.0
312,01/28/20 06:50:00 PM,27.665,1.0
313,01/28/20 07:00:00 PM,27.468,0.0
314,01/28/20 07:10:00 PM,27.370,0.0
315,01/28/20 07:20:00 PM,27.370,0.0
316,01/28/20 07:30:00 PM,27.272,0.0
317,01/28/20 07:40:00 PM,27.272,0.0
318,01/28/20 07:50:00 PM,27.173,0.0
319,01/28/20 08:00:00 PM,27.173,0.0
320,01/28/20 08:10:00 PM,27.173,0.0
321,01/28/20 08:20:00 PM,27.173,0.0
322,01/28/20 08:30:00 PM,27.075,0.0
323,01/28/20 08:40:00 PM,27.075,0.0
324,01/28/20 08:50:00 PM,27.173,0.0
325,01/28/20 09:00:00 PM,27.173,0.0
326,01/28/20 09:10:00 PM,27.075,0.0
327,01/28/20 09:20:00 PM,27.075,0.0
328,01/28/20 09:30:00 PM,26.977,0.0
329,01/28/20 09:40:00 PM,26.977,0.0
330,01/28/20 09:50:00 PM,26.977,0.0
331,01/28/20 10:00:00 PM,26.977,0.0
332,01/28/20 10:10:00 PM,26.977,0.0
333,01/28/20 10:20:00 PM,26.977,0.0
334,01/28/20 10:30:00 PM,26.977,0.0
335,01/28/20 10:40:00 PM,27.075,0.0
336,01/28/20 10:50:00 PM,27.075,0.0
337,01/28/20 11:00:00 PM,27.075,0.0
338,01/28/20 11:10:00 PM,27.075,0.0
339,01/28/20 11:20:00 PM,27.075,0.0
340,01/28/20 11:30:00 PM,27.075,0.0
341,01/28/20 11:40:00 PM,27.075,0.0
342,01/28/20 11:50:00 PM,27.075,0.0
343,01/29/20 12:00:00 AM,27.075,0.0
344,01/29/20 12:10:00 AM,27.075,0.0
345,01/29/20 12:20:00 AM,27.075,0.0
346,01/29/20 12:30:00 AM,27.075,0.0
347,01/29/20 12:40:00 AM,27.075,0.0
348,01/29/20 12:50:00 AM,27.075,0.0
349,01/29/20 01:00:00 AM,27.075,0.0
350,01/29/20 01:10:00 AM,27.075,0.0
351,01/29/20 01:20:00 AM,27.075,0.0
352,01/29/20 01:30:00 AM,27.075,0.0
353,01/29/20 01:40:00 AM,26.977,0.0
354,01/29/20 01:50:00 AM,27.075,0.0
355,01/29/20 02:00:00 AM,26.977,0.0
356,01/29/20 02:10:00 AM,27.075,0.0
357,01/29/20 02:20:00 AM,27.075,0.0
358,01/29/20 02:30:00 AM,26.977,0.0
359,01/29/20 02:40:00 AM,26.977,0.0
360,01/29/20 02:50:00 AM,26.977,0.0
361,01/29/20 03:00:00 AM,26.977,0.0
362,01/29/20 03:10:00 AM,26.879,0.0
363,01/29/20 03:20:00 AM,26.879,0.0
364,01/29/20 03:30:00 AM,26.879,0.0
365,01/29/20 03:40:00 AM,26.781,0.0
366,01/29/20 03:50:00 AM,26.781,0.0
367,01/29/20 04:00:00 AM,26.781,0.0
368,01/29/20 04:10:00 AM,26.781,0.0
369,01/29/20 04:20:00 AM,26.781,0.0
370,01/29/20 04:30:00 AM,26.781,0.0
371,01/29/20 04:40:00 AM,26.683,0.0
372,01/29/20 04:50:00 AM,26.683,0.0
373,01/29/20 05:00:00 AM,26.683,0.0
374,01/29/20 05:10:00 AM,26.683,0.0
375,01/29/20 05:20:00 AM,26.683,1.0
376,01/29/20 05:30:00 AM,26.683,8.0
377,01/29/20 05:40:00 AM,26.683,19.0
378,01/29/20 05:50:00 AM,26.683,33.0
379,01/29/20 06:00:00 AM,26.683,62.0
380,01/29/20 06:10:00 AM,26.683,117.0
381,01/29/20 06:20:00 AM,26.683,176.0
382,01/29/20 06:30:00 AM,26.683,208.0
383,01/29/20 06:40:00 AM,26.781,248.0
384,01/29/20 06:50:00 AM,26.781,272.0
385,01/29/20 07:00:00 AM,26.879,288.0
386,01/29/20 07:10:00 AM,26.879,304.0
387,01/29/20 07:20:00 AM,26.977,320.0
388,01/29/20 07:30:00 AM,26.977,320.0
389,01/29/20 07:40:00 AM,27.075,336.0
390,01/29/20 07:50:00 AM,27.075,336.0
391,01/29/20 08:00:00 AM,27.075,336.0
392,01/29/20 08:10:00 AM,27.173,352.0
393,01/29/20 08:20:00 AM,27.173,352.0
394,01/29/20 08:30:00 AM,27.272,368.0
395,01/29/20 08:40:00 AM,27.370,368.0
396,01/29/20 08:50:00 AM,27.370,368.0
397,01/29/20 09:00:00 AM,27.468,368.0
398,01/29/20 09:10:00 AM,27.567,368.0
399,01/29/20 09:20:00 AM,27.567,368.0
400,01/29/20 09:30:00 AM,27.665,368.0
401,01/29/20 09:40:00 AM,27.665,384.0
402,01/29/20 09:50:00 AM,27.764,400.0
403,01/29/20 10:00:00 AM,27.862,400.0
404,01/29/20 10:10:00 AM,27.862,416.0
405,01/29/20 10:20:00 AM,27.961,416.0
406,01/29/20 10:30:00 AM,28.060,432.0
407,01/29/20 10:40:00 AM,28.060,448.0
408,01/29/20 10:50:00 AM,28.159,416.0
409,01/29/20 11:00:00 AM,28.159,432.0
410,01/29/20 11:10:00 AM,28.258,432.0
411,01/29/20 11:20:00 AM,28.258,336.0
412,01/29/20 11:30:00 AM,28.357,416.0
413,01/29/20 11:40:00 AM,28.357,368.0
414,01/29/20 11:50:00 AM,28.456,368.0
415,01/29/20 12:00:00 PM,28.456,368.0
416,01/29/20 12:10:00 PM,28.555,400.0
417,01/29/20 12:20:00 PM,28.555,432.0
418,01/29/20 12:30:00 PM,28.655,432.0
419,01/29/20 12:40:00 PM,28.754,416.0
420,01/29/20 12:50:00 PM,28.754,496.0
421,01/29/20 01:00:00 PM,28.853,448.0
422,01/29/20 01:10:00 PM,28.953,448.0
423,01/29/20 01:20:00 PM,28.953,448.0
424,01/29/20 01:30:00 PM,29.053,448.0
425,01/29/20 01:40:00 PM,29.152,608.0
426,01/29/20 01:50:00 PM,29.552,1664.0
427,01/29/20 02:00:00 PM,29.552,1152.0
428,01/29/20 02:10:00 PM,30.457,2688.0
429,01/29/20 02:20:00 PM,30.963,4608.0
430,01/29/20 02:30:00 PM,30.862,1536.0
431,01/29/20 02:40:00 PM,32.291,15872.0
432,01/29/20 02:50:00 PM,32.086,10240.0
433,01/29/20 03:00:00 PM,33.535,10752.0
434,01/29/20 03:10:00 PM,31.778,2816.0
435,01/29/20 03:20:00 PM,31.676,2688.0
436,01/29/20 03:30:00 PM,31.676,2688.0
437,01/29/20 03:40:00 PM,31.574,2560.0
438,01/29/20 03:50:00 PM,31.574,2816.0
439,01/29/20 04:00:00 PM,31.676,2816.0
440,01/29/20 04:10:00 PM,31.778,2432.0
441,01/29/20 04:20:00 PM,31.778,2304.0
442,01/29/20 04:30:00 PM,31.778,2176.0
443,01/29/20 04:40:00 PM,31.676,2048.0
444,01/29/20 04:50:00 PM,31.064,480.0
445,01/29/20 05:00:00 PM,30.760,304.0
446,01/29/20 05:10:00 PM,30.457,248.0
447,01/29/20 05:20:00 PM,30.154,184.0
448,01/29/20 05:30:00 PM,29.953,136.0
449,01/29/20 05:40:00 PM,29.752,112.0
450,01/29/20 05:50:00 PM,29.552,86.0
451,01/29/20 06:00:00 PM,29.352,71.0
452,01/29/20 06:10:00 PM,29.152,57.0
453,01/29/20 06:20:00 PM,28.953,44.0
454,01/29/20 06:30:00 PM,28.853,29.0
455,01/29/20 06:40:00 PM,28.655,9.0
456,01/29/20 06:50:00 PM,28.456,0.0
457,01/29/20 07:00:00 PM,28.357,0.0
458,01/29/20 07:10:00 PM,28.258,0.0
459,01/29/20 07:20:00 PM,28.060,0.0
460,01/29/20 07:30:00 PM,27.961,0.0
461,01/29/20 07:40:00 PM,27.862,0.0
462,01/29/20 07:50:00 PM,27.764,0.0
463,01/29/20 08:00:00 PM,27.665,0.0
464,01/29/20 08:10:00 PM,27.567,0.0
465,01/29/20 08:20:00 PM,27.567,0.0
466,01/29/20 08:30:00 PM,27.468,0.0
467,01/29/20 08:40:00 PM,27.468,0.0
468,01/29/20 08:50:00 PM,27.468,0.0
469,01/29/20 09:00:00 PM,27.468,0.0
470,01/29/20 09:10:00 PM,27.468,0.0
471,01/29/20 09:20:00 PM,27.468,0.0
472,01/29/20 09:30:00 PM,27.468,0.0
473,01/29/20 09:40:00 PM,27.468,0.0
474,01/29/20 09:50:00 PM,27.468,0.0
475,01/29/20 10:00:00 PM,27.468,0.0
476,01/29/20 10:10:00 PM,27.468,0.0
477,01/29/20 10:20:00 PM,27.468,0.0
478,01/29/20 10:30:00 PM,27.468,0.0
479,01/29/20 10:40:00 PM,27.468,0.0
480,01/29/20 10:50:00 PM,27.468,0.0
481,01/29/20 11:00:00 PM,27.370,0.0
482,01/29/20 11:10:00 PM,27.370,0.0
483,01/29/20 11:20:00 PM,27.370,0.0
484,01/29/20 11:30:00 PM,27.370,0.0
485,01/29/20 11:40:00 PM,27.370,0.0
486,01/29/20 11:50:00 PM,27.370,0.0
487,01/30/20 12:00:00 AM,27.370,0.0
488,01/30/20 12:10:00 AM,27.370,0.0
489,01/30/20 12:20:00 AM,27.370,0.0
490,01/30/20 12:30:00 AM,27.370,0.0
491,01/30/20 12:40:00 AM,27.370,0.0
492,01/30/20 12:50:00 AM,27.370,0.0
493,01/30/20 01:00:00 AM,27.272,0.0
494,01/30/20 01:10:00 AM,27.272,0.0
495,01/30/20 01:20:00 AM,27.272,0.0
496,01/30/20 01:30:00 AM,27.272,0.0
497,01/30/20 01:40:00 AM,27.272,0.0
498,01/30/20 01:50:00 AM,27.272,0.0
499,01/30/20 02:00:00 AM,27.272,0.0
500,01/30/20 02:10:00 AM,27.173,0.0
501,01/30/20 02:20:00 AM,27.173,0.0
502,01/30/20 02:30:00 AM,27.173,0.0
503,01/30/20 02:40:00 AM,27.173,0.0
504,01/30/20 02:50:00 AM,27.075,0.0
505,01/30/20 03:00:00 AM,27.075,0.0
506,01/30/20 03:10:00 AM,27.075,0.0
507,01/30/20 03:20:00 AM,27.075,0.0
508,01/30/20 03:30:00 AM,27.075,0.0
509,01/30/20 03:40:00 AM,27.075,0.0
510,01/30/20 03:50:00 AM,26.977,0.0
511,01/30/20 04:00:00 AM,26.977,0.0
512,01/30/20 04:10:00 AM,26.879,0.0
513,01/30/20 04:20:00 AM,26.879,0.0
514,01/30/20 04:30:00 AM,26.879,0.0
515,01/30/20 04:40:00 AM,26.781,0.0
516,01/30/20 04:50:00 AM,26.781,0.0
517,01/30/20 05:00:00 AM,26.781,0.0
518,01/30/20 05:10:00 AM,26.683,0.0
519,01/30/20 05:20:00 AM,26.683,1.0
520,01/30/20 05:30:00 AM,26.683,5.0
521,01/30/20 05:40:00 AM,26.683,15.0
522,01/30/20 05:50:00 AM,26.683,32.0
523,01/30/20 06:00:00 AM,26.683,73.0
524,01/30/20 06:10:00 AM,26.683,123.0
525,01/30/20 06:20:00 AM,26.781,224.0
526,01/30/20 06:30:00 AM,26.781,256.0
527,01/30/20 06:40:00 AM,26.879,352.0
528,01/30/20 06:50:00 AM,26.879,336.0
529,01/30/20 07:00:00 AM,26.879,368.0
530,01/30/20 07:10:00 AM,26.977,384.0
531,01/30/20 07:20:00 AM,26.977,400.0
532,01/30/20 07:30:00 AM,27.075,432.0
533,01/30/20 07:40:00 AM,27.075,192.0
534,01/30/20 07:50:00 AM,27.075,464.0
535,01/30/20 08:00:00 AM,27.173,448.0
536,01/30/20 08:10:00 AM,27.173,448.0
537,01/30/20 08:20:00 AM,27.272,464.0
538,01/30/20 08:30:00 AM,27.272,464.0
539,01/30/20 08:40:00 AM,27.272,464.0
540,01/30/20 08:50:00 AM,27.370,464.0
541,01/30/20 09:00:00 AM,27.468,464.0
542,01/30/20 09:10:00 AM,27.468,464.0
543,01/30/20 09:20:00 AM,27.567,464.0
544,01/30/20 09:30:00 AM,27.567,464.0
545,01/30/20 09:40:00 AM,27.665,480.0
546,01/30/20 09:50:00 AM,27.764,464.0
547,01/30/20 10:00:00 AM,27.764,464.0
548,01/30/20 10:10:00 AM,27.862,464.0
549,01/30/20 10:20:00 AM,27.961,464.0
550,01/30/20 10:30:00 AM,27.961,464.0
